visitante_id,nombre,edad,pais_origen,destino_id,fecha_visita,duracion_dias
2034,Turista_2204,79,España,4,2024-09-14,12
2035,Turista_2078,74,Brasil,18,2024-03-29,15
2036,Turista_959,29,Alemania,6,2024-09-26,25
2037,Turista_2700,28,EE.UU.,19,2023-07-05,18
2038,Turista_1272,54,Canadá,11,2024-04-28,14
2039,Turista_350,42,Argentina,2,2024-11-10,6
2040,Turista_1310,35,Alemania,8,2023-02-20,12
2041,Turista_644,36,Brasil,11,2023-01-05,20
2042,Turista_1111,40,México,5,2024-08-11,23
2043,Turista_1214,72,España,18,2023-06-09,30
2044,Turista_2004,55,Brasil,18,2023-07-27,30
2045,Turista_2224,71,Alemania,14,2023-09-14,6
2046,Turista_1092,35,España,10,2023-07-24,26
2047,Turista_1784,43,Argentina,3,2023-01-11,30
2048,Turista_2321,23,México,9,2023-01-08,9
2049,Turista_2419,21,Canadá,3,2024-02-13,30
2050,Turista_2235,61,Brasil,11,2023-02-01,25
2051,Turista_1612,68,Canadá,12,2024-06-23,26
2052,Turista_787,46,México,12,2024-12-18,4
2053,Turista_2745,76,España,3,2024-01-22,17
2054,Turista_141,78,Argentina,7,2023-08-16,2
2055,Turista_789,51,Alemania,14,2024-10-01,16
2056,Turista_1622,34,México,11,2024-04-19,24
2057,Turista_2963,60,EE.UU.,7,2024-12-24,14
2058,Turista_715,60,España,10,2023-07-26,26
2059,Turista_2662,70,Canadá,11,2023-11-14,8
2060,Turista_1615,33,Brasil,15,2024-07-10,14
2061,Turista_1732,19,México,19,2024-09-08,2
2062,Turista_1136,51,Canadá,16,2023-12-14,16
2063,Turista_619,72,España,20,2023-08-22,4
2064,Turista_407,25,Canadá,12,2024-12-01,1
2065,Turista_1728,30,México,18,2023-02-13,23
2066,Turista_2504,59,España,13,2023-05-22,20
2067,Turista_1362,25,EE.UU.,5,2024-10-09,27
2068,Turista_2045,47,México,4,2023-06-25,14
2069,Turista_2350,49,Alemania,14,2024-10-15,8
2070,Turista_498,53,Japón,8,2024-03-24,25
2071,Turista_343,64,Argentina,9,2024-08-14,28
2072,Turista_1925,47,México,19,2023-03-23,25
2073,Turista_2310,18,España,3,2023-05-15,3
2074,Turista_783,60,Brasil,5,2024-12-19,5
2075,Turista_1537,56,Argentina,18,2023-06-26,6
2076,Turista_304,34,México,1,2024-01-18,22
2077,Turista_1739,76,EE.UU.,8,2023-08-31,26
2078,Turista_665,37,Brasil,19,2024-07-20,8
2079,Turista_2841,41,EE.UU.,17,2023-05-21,6
2080,Turista_1777,67,Alemania,17,2024-04-01,6
2081,Turista_1504,39,Brasil,11,2024-03-15,4
2082,Turista_2813,46,Canadá,2,2023-02-25,7
2083,Turista_85,39,Japón,6,2024-06-10,30
2084,Turista_2255,61,Brasil,14,2024-11-27,30
2085,Turista_942,26,Argentina,3,2024-02-23,24
2086,Turista_962,54,Brasil,12,2023-03-29,19
2087,Turista_842,27,España,4,2024-08-31,7
2088,Turista_1399,53,Japón,12,2024-10-17,3
2089,Turista_2422,54,España,13,2023-01-08,8
2090,Turista_1222,45,Canadá,2,2024-04-21,1
2091,Turista_1335,45,Brasil,2,2023-08-03,1
2092,Turista_291,59,EE.UU.,15,2024-11-15,14
2093,Turista_1877,60,EE.UU.,17,2024-07-05,6
2094,Turista_1174,38,México,7,2024-05-11,10
2095,Turista_605,41,Alemania,14,2024-11-24,25
2096,Turista_2081,59,Argentina,12,2024-05-17,28
2097,Turista_917,77,Japón,17,2024-11-29,14
2098,Turista_1308,57,Alemania,14,2023-09-02,4
2099,Turista_1715,19,Brasil,6,2024-04-22,6
2100,Turista_1089,72,Alemania,19,2023-11-05,16
2101,Turista_2997,25,México,6,2023-08-19,28
2102,Turista_2326,65,Alemania,18,2024-01-18,21
2103,Turista_822,44,Japón,5,2023-06-04,28
2104,Turista_2514,39,Canadá,6,2023-06-24,1
2105,Turista_1001,54,México,2,2023-04-25,6
2106,Turista_1408,44,Canadá,8,2024-01-25,9
2107,Turista_19,74,Brasil,15,2023-11-07,15
2108,Turista_1863,46,México,15,2023-10-27,12
2109,Turista_2270,20,Brasil,11,2023-01-18,3
2110,Turista_1721,61,Brasil,1,2023-01-12,11
2111,Turista_1317,30,Alemania,18,2024-02-08,15
2112,Turista_1737,62,Canadá,12,2024-12-04,3
2113,Turista_1503,27,Brasil,12,2023-08-20,14
2114,Turista_1704,53,Canadá,11,2024-08-27,2
2115,Turista_1560,26,Canadá,8,2024-12-30,29
2116,Turista_2059,71,México,7,2023-10-05,4
2117,Turista_1430,73,España,2,2023-12-19,26
2118,Turista_2220,72,Alemania,11,2023-10-30,19
2119,Turista_361,44,Brasil,10,2024-06-24,12
2120,Turista_2607,51,Canadá,3,2024-04-14,2
2121,Turista_2271,68,Argentina,20,2023-03-18,17
2122,Turista_1611,18,España,10,2024-06-04,3
2123,Turista_1318,49,Brasil,18,2023-01-24,10
2124,Turista_1645,42,Argentina,14,2023-01-15,16
2125,Turista_345,46,Alemania,18,2024-11-06,22
2126,Turista_987,24,Alemania,8,2024-06-08,9
2127,Turista_2334,66,Canadá,10,2023-12-13,11
2128,Turista_2943,20,Canadá,13,2023-06-21,21
2129,Turista_1392,37,Japón,8,2023-11-23,15
2130,Turista_2347,37,Japón,4,2024-12-12,3
2131,Turista_2417,70,Brasil,4,2024-04-29,16
2132,Turista_1657,47,México,5,2024-05-03,30
2133,Turista_86,52,España,1,2024-04-06,21
2134,Turista_2105,52,Brasil,17,2024-01-13,21
2135,Turista_669,66,España,2,2024-08-10,21
2136,Turista_1015,56,Canadá,8,2023-06-13,28
2137,Turista_129,44,Alemania,7,2024-01-07,12
2138,Turista_2808,43,Canadá,15,2024-07-26,23
2139,Turista_2616,31,Alemania,5,2024-02-28,5
2140,Turista_892,34,Japón,2,2024-04-21,7
2141,Turista_2032,35,Brasil,7,2024-01-17,9
2142,Turista_308,62,Japón,8,2023-06-04,21
2143,Turista_384,69,Alemania,7,2023-09-14,18
2144,Turista_2754,46,Canadá,7,2024-11-04,21
2145,Turista_1508,37,Japón,14,2023-03-09,8
2146,Turista_427,70,EE.UU.,18,2023-12-10,12
2147,Turista_495,44,España,6,2023-10-04,20
2148,Turista_2069,35,Argentina,4,2024-11-03,2
2149,Turista_2477,21,Alemania,10,2024-01-26,10
2150,Turista_2239,18,Alemania,18,2024-03-24,19
2151,Turista_1321,67,EE.UU.,12,2023-09-16,9
2152,Turista_1367,18,Brasil,16,2023-11-03,25
2153,Turista_276,75,Brasil,7,2023-04-05,24
2154,Turista_490,43,Brasil,6,2024-04-08,8
2155,Turista_1274,62,Argentina,5,2023-09-03,24
2156,Turista_691,37,México,3,2024-09-26,24
2157,Turista_2330,69,EE.UU.,12,2023-07-06,24
2158,Turista_1211,40,Argentina,15,2024-01-08,1
2159,Turista_1753,27,Japón,10,2024-07-25,6
2160,Turista_2247,76,EE.UU.,20,2024-02-10,12
2161,Turista_2121,28,Alemania,19,2024-02-12,25
2162,Turista_1059,58,España,16,2023-05-05,24
2163,Turista_119,58,EE.UU.,11,2023-12-03,19
2164,Turista_1025,22,México,8,2023-12-07,27
2165,Turista_1607,75,Canadá,3,2024-07-16,17
2166,Turista_282,18,Japón,7,2023-06-27,2
2167,Turista_1573,34,Argentina,7,2024-10-12,11
2168,Turista_2379,39,Japón,14,2023-06-19,18
2169,Turista_969,51,Japón,2,2023-02-08,23
2170,Turista_2983,73,EE.UU.,10,2023-03-10,28
2171,Turista_1625,62,EE.UU.,19,2023-08-24,22
2172,Turista_2091,58,México,9,2024-07-13,11
2173,Turista_2033,46,España,16,2024-01-16,18
2174,Turista_305,21,EE.UU.,19,2023-02-26,8
2175,Turista_2827,22,EE.UU.,18,2023-10-04,15
2176,Turista_2289,28,España,9,2023-04-09,9
2177,Turista_1588,73,México,16,2024-06-10,15
2178,Turista_2288,68,Argentina,13,2023-11-21,7
2179,Turista_1438,38,Japón,10,2024-04-05,20
2180,Turista_576,52,Argentina,20,2023-06-28,13
2181,Turista_1958,29,EE.UU.,14,2024-07-27,13
2182,Turista_2622,43,España,12,2023-04-29,1
2183,Turista_2674,68,EE.UU.,19,2024-04-13,20
2184,Turista_2031,36,Brasil,7,2024-07-02,4
2185,Turista_1458,62,Canadá,15,2024-10-07,24
2186,Turista_844,77,Argentina,16,2024-03-30,4
2187,Turista_1327,24,Brasil,8,2023-01-26,4
2188,Turista_270,64,Alemania,10,2024-05-04,13
2189,Turista_630,72,Canadá,4,2023-01-08,2
2190,Turista_1034,24,EE.UU.,19,2024-05-30,28
2191,Turista_287,43,México,19,2024-06-16,26
2192,Turista_2253,57,Argentina,15,2023-05-29,23
2193,Turista_301,22,Alemania,14,2024-05-02,15
2194,Turista_1422,38,Canadá,1,2023-01-25,4
2195,Turista_1898,31,Argentina,16,2024-10-16,27
2196,Turista_2026,21,España,10,2024-07-08,6
2197,Turista_66,40,México,19,2024-02-29,3
2198,Turista_2280,59,Canadá,3,2023-10-20,7
2199,Turista_891,37,España,5,2023-07-04,6
2200,Turista_1567,32,Brasil,9,2024-07-07,3
2201,Turista_2440,67,EE.UU.,18,2024-03-06,4
2202,Turista_1816,69,España,11,2024-08-26,10
2203,Turista_1557,62,Canadá,16,2023-11-13,30
2204,Turista_231,46,Japón,2,2024-02-02,21
2205,Turista_504,25,Canadá,12,2023-11-20,9
2206,Turista_2107,58,Japón,6,2024-07-18,30
2207,Turista_1423,65,Brasil,11,2024-08-18,6
2208,Turista_2484,36,EE.UU.,8,2024-06-29,29
2209,Turista_1358,65,Japón,12,2023-03-17,20
2210,Turista_1005,56,Japón,2,2024-12-09,27
2211,Turista_837,63,España,9,2024-04-30,11
2212,Turista_2163,45,España,15,2023-03-29,7
2213,Turista_375,63,EE.UU.,2,2023-08-20,18
2214,Turista_1804,74,España,1,2023-01-07,4
2215,Turista_2152,44,Argentina,10,2024-07-03,5
2216,Turista_1873,21,EE.UU.,2,2023-02-21,4
2217,Turista_1890,75,México,12,2024-10-16,4
2218,Turista_2113,32,Japón,8,2024-01-31,27
2219,Turista_752,52,Canadá,5,2023-08-09,13
2220,Turista_100,54,México,1,2024-03-03,16
2221,Turista_1808,18,Japón,15,2023-05-23,25
2222,Turista_867,20,Argentina,6,2023-12-29,14
2223,Turista_911,64,Japón,12,2024-01-17,11
2224,Turista_1393,41,Japón,8,2024-07-14,29
2225,Turista_530,44,Japón,13,2023-10-04,2
2226,Turista_637,57,Brasil,19,2023-09-28,22
2227,Turista_186,78,Argentina,1,2023-01-14,14
2228,Turista_2112,53,Alemania,11,2023-10-25,24
2229,Turista_1478,51,Alemania,20,2024-04-08,24
2230,Turista_932,46,Alemania,1,2024-06-10,27
2231,Turista_1454,41,EE.UU.,8,2023-08-22,7
2232,Turista_2339,41,España,5,2024-07-28,26
2233,Turista_2926,59,Argentina,17,2024-12-08,11
2234,Turista_2564,21,México,8,2023-01-27,4
2235,Turista_2530,20,Brasil,10,2024-04-15,7
2236,Turista_608,51,México,2,2023-04-03,29
2237,Turista_1962,74,México,9,2024-09-08,16
2238,Turista_152,66,México,3,2023-11-05,26
2239,Turista_1589,40,Brasil,18,2023-02-21,6
2240,Turista_2184,70,Alemania,7,2023-11-15,27
2241,Turista_732,73,México,15,2023-06-30,6
2242,Turista_2528,69,Brasil,20,2024-07-22,2
2243,Turista_2610,40,Brasil,18,2023-04-30,24
2244,Turista_2781,62,España,3,2023-02-12,8
2245,Turista_24,22,Brasil,14,2024-10-08,30
2246,Turista_1744,48,Alemania,2,2023-09-17,27
2247,Turista_159,79,México,14,2023-07-16,7
2248,Turista_862,70,Brasil,11,2024-10-06,27
2249,Turista_903,79,EE.UU.,16,2023-09-12,25
2250,Turista_1506,58,Brasil,8,2023-12-02,24
2251,Turista_1231,74,Canadá,7,2024-07-06,14
2252,Turista_2297,78,Canadá,11,2024-05-16,9
2253,Turista_445,74,Canadá,3,2023-09-12,15
2254,Turista_2992,77,Brasil,17,2024-05-28,25
2255,Turista_755,71,Alemania,14,2024-12-07,22
2256,Turista_924,23,México,6,2023-08-30,18
2257,Turista_1083,54,Argentina,8,2023-05-29,12
2258,Turista_2539,74,Argentina,5,2024-12-10,23
2259,Turista_312,27,Argentina,8,2023-10-26,19
2260,Turista_549,57,Alemania,2,2024-09-11,13
2261,Turista_2035,24,España,15,2024-03-28,7
2262,Turista_2251,56,Japón,12,2024-01-28,25
2263,Turista_307,55,EE.UU.,17,2023-07-31,10
2264,Turista_288,38,EE.UU.,1,2024-10-29,30
2265,Turista_695,78,Canadá,15,2024-06-21,10
2266,Turista_309,37,Canadá,14,2024-08-16,2
2267,Turista_2364,20,Brasil,20,2024-08-17,14
2268,Turista_750,68,Argentina,16,2023-05-11,13
2269,Turista_1510,39,Brasil,9,2023-11-25,22
2270,Turista_1411,64,Japón,1,2024-09-03,29
2271,Turista_1592,21,Argentina,17,2023-09-13,6
2272,Turista_909,45,Canadá,13,2024-04-23,9
2273,Turista_1967,29,México,5,2024-07-14,13
2274,Turista_2424,55,España,10,2023-03-04,9
2275,Turista_1352,68,Brasil,6,2023-11-07,13
2276,Turista_2541,53,España,19,2024-02-11,5
2277,Turista_971,64,España,13,2023-04-15,14
2278,Turista_14,58,España,1,2024-09-08,5
2279,Turista_874,22,Canadá,20,2023-01-15,9
2280,Turista_809,30,EE.UU.,15,2024-11-17,8
2281,Turista_2628,40,Canadá,14,2023-09-16,7
2282,Turista_515,75,España,8,2024-12-23,8
2283,Turista_2458,67,Canadá,10,2024-02-16,22
2284,Turista_410,47,España,9,2023-09-16,3
2285,Turista_1456,79,Alemania,17,2024-09-05,23
2286,Turista_2303,54,Argentina,9,2023-09-17,24
2287,Turista_1379,42,EE.UU.,3,2024-11-01,15
2288,Turista_2072,65,Alemania,11,2023-02-14,8
2289,Turista_1414,44,México,12,2023-11-27,1
2290,Turista_2228,68,Canadá,10,2023-06-14,7
2291,Turista_383,31,México,17,2023-07-12,19
2292,Turista_1652,74,Brasil,17,2024-06-04,2
2293,Turista_2229,79,Canadá,11,2024-02-05,14
2294,Turista_1398,65,Japón,4,2024-01-09,18
2295,Turista_2167,76,Japón,7,2023-03-06,30
2296,Turista_1427,64,Argentina,14,2024-01-22,15
2297,Turista_553,71,Alemania,7,2024-05-09,14
2298,Turista_223,53,Argentina,8,2024-11-23,24
2299,Turista_1097,56,Brasil,1,2024-02-19,25
2300,Turista_2648,33,España,4,2023-01-30,19
2301,Turista_9,73,Argentina,12,2023-09-23,30
2302,Turista_1553,39,Argentina,3,2023-11-24,19
2303,Turista_317,38,Japón,13,2024-05-06,22
2304,Turista_428,71,España,20,2023-08-05,27
2305,Turista_1916,38,Japón,6,2023-11-16,26
2306,Turista_106,25,Canadá,11,2024-02-03,17
2307,Turista_1457,66,España,4,2023-04-15,22
2308,Turista_143,33,Alemania,20,2024-11-26,28
2309,Turista_122,76,Argentina,16,2023-11-26,19
2310,Turista_2415,72,Japón,7,2024-10-21,27
2311,Turista_2919,48,España,11,2024-09-08,16
2312,Turista_1190,59,Brasil,1,2023-02-16,20
2313,Turista_1989,27,Brasil,7,2024-08-21,25
2314,Turista_2650,49,Argentina,12,2024-10-02,19
2315,Turista_1917,76,Alemania,7,2023-11-10,1
2316,Turista_116,51,México,7,2023-05-27,19
2317,Turista_2995,79,Japón,10,2024-04-06,7
2318,Turista_1787,26,Alemania,16,2024-08-06,29
2319,Turista_2185,34,EE.UU.,8,2024-04-30,23
2320,Turista_2851,28,EE.UU.,9,2024-10-13,11
2321,Turista_242,49,EE.UU.,9,2024-02-14,5
2322,Turista_1678,27,Argentina,2,2023-01-27,30
2323,Turista_1883,39,Brasil,13,2023-01-29,17
2324,Turista_673,74,Canadá,13,2023-09-28,11
2325,Turista_1507,34,Japón,4,2024-11-16,24
2326,Turista_1712,21,Brasil,12,2024-05-15,26
2327,Turista_592,65,Canadá,17,2023-09-10,8
2328,Turista_1476,69,Canadá,2,2024-01-20,10
2329,Turista_889,64,Brasil,13,2023-03-01,12
2330,Turista_1840,42,Japón,18,2023-04-17,10
2331,Turista_2799,76,Argentina,15,2023-08-08,13
2332,Turista_1939,38,Alemania,8,2024-03-16,26
2333,Turista_214,54,Canadá,15,2024-10-19,18
2334,Turista_779,55,México,1,2024-07-17,10
2335,Turista_2333,66,Brasil,20,2024-07-25,19
2336,Turista_801,18,Brasil,10,2024-06-29,20
2337,Turista_2527,42,EE.UU.,12,2023-04-06,17
2338,Turista_1703,68,Alemania,5,2023-03-30,20
2339,Turista_2702,53,EE.UU.,9,2023-08-19,16
2340,Turista_2535,34,Brasil,8,2023-10-02,5
2341,Turista_2713,58,Brasil,16,2023-09-03,3
2342,Turista_2763,41,Canadá,14,2023-04-21,30
2343,Turista_274,19,Alemania,13,2023-08-22,27
2344,Turista_72,57,España,13,2023-10-05,15
2345,Turista_2316,32,México,5,2024-04-21,26
2346,Turista_1088,49,Japón,16,2024-02-21,2
2347,Turista_395,56,Canadá,11,2024-11-08,13
2348,Turista_584,76,Brasil,5,2023-05-08,22
2349,Turista_2273,23,Japón,13,2023-08-25,8
2350,Turista_2165,18,Canadá,11,2024-09-10,23
2351,Turista_501,64,México,19,2023-05-08,27
2352,Turista_2074,40,Brasil,3,2024-12-07,30
2353,Turista_2534,75,México,15,2024-01-29,17
2354,Turista_956,56,Japón,7,2024-04-19,4
2355,Turista_2792,78,España,7,2024-10-16,19
2356,Turista_1546,79,Canadá,6,2024-01-30,22
2357,Turista_1260,74,Argentina,3,2023-04-21,25
2358,Turista_1689,34,Canadá,13,2023-03-31,9
2359,Turista_1941,51,EE.UU.,7,2023-10-07,23
2360,Turista_206,76,Alemania,5,2023-11-29,15
2361,Turista_734,58,Alemania,18,2023-08-12,28
2362,Turista_1597,46,EE.UU.,8,2023-04-11,9
2363,Turista_527,26,Brasil,17,2023-05-12,24
2364,Turista_2454,30,Alemania,20,2023-01-13,21
2365,Turista_899,23,México,1,2024-04-01,9
2366,Turista_378,23,Japón,14,2024-03-16,14
2367,Turista_2187,37,Japón,17,2023-04-08,23
2368,Turista_2733,69,Alemania,10,2023-04-30,21
2369,Turista_1519,70,Alemania,12,2023-10-20,16
2370,Turista_387,20,EE.UU.,16,2024-12-11,24
2371,Turista_199,34,Brasil,14,2023-01-01,23
2372,Turista_1051,66,España,16,2024-07-25,25
2373,Turista_591,29,Alemania,8,2023-09-07,26
2374,Turista_520,65,Argentina,10,2024-10-13,17
2375,Turista_2098,64,Alemania,17,2023-05-29,13
2376,Turista_2559,62,España,18,2024-01-30,9
2377,Turista_430,72,EE.UU.,20,2023-02-13,15
2378,Turista_1084,18,España,16,2024-11-28,7
2379,Turista_208,34,EE.UU.,17,2024-09-11,1
2380,Turista_492,20,México,16,2023-02-13,1
2381,Turista_1406,43,EE.UU.,19,2023-03-19,5
2382,Turista_2966,32,México,8,2023-08-14,24
2383,Turista_793,53,México,6,2023-06-11,9
2384,Turista_2540,49,EE.UU.,6,2023-09-10,12
2385,Turista_1187,49,Argentina,9,2023-05-12,6
2386,Turista_1186,21,Canadá,4,2024-03-23,28
2387,Turista_1847,35,EE.UU.,12,2024-04-18,13
2388,Turista_1413,66,Alemania,12,2024-10-17,26
2389,Turista_2274,36,Argentina,17,2023-04-19,28
2390,Turista_84,60,Argentina,15,2024-12-06,8
2391,Turista_2413,69,Alemania,9,2023-02-04,15
2392,Turista_2849,52,Canadá,7,2024-04-11,6
2393,Turista_21,57,Argentina,10,2023-10-02,27
2394,Turista_1451,31,México,16,2023-07-06,6
2395,Turista_1639,75,Japón,12,2023-08-31,4
2396,Turista_2954,50,Canadá,7,2023-09-21,11
2397,Turista_2744,31,Brasil,18,2024-06-05,21
2398,Turista_2173,51,Alemania,15,2024-11-08,30
2399,Turista_974,78,Canadá,6,2024-06-24,18
2400,Turista_2918,72,EE.UU.,12,2023-03-28,3
2401,Turista_884,21,Japón,11,2024-06-18,3
2402,Turista_1099,41,Canadá,20,2023-07-29,30
2403,Turista_157,76,México,3,2023-02-15,12
2404,Turista_2320,46,Japón,2,2024-04-11,27
2405,Turista_887,36,EE.UU.,6,2024-06-23,21
2406,Turista_1295,23,España,5,2023-01-26,30
2407,Turista_1673,74,Alemania,18,2023-09-23,21
2408,Turista_2723,50,Japón,16,2023-06-24,6
2409,Turista_2177,66,Alemania,8,2024-05-30,21
2410,Turista_2583,57,Canadá,20,2023-11-07,28
2411,Turista_1913,36,Argentina,11,2023-11-18,6
2412,Turista_2536,70,EE.UU.,10,2024-08-01,8
2413,Turista_2699,18,España,12,2023-05-15,15
2414,Turista_459,22,EE.UU.,6,2023-02-24,18
2415,Turista_2886,44,Alemania,20,2024-06-26,20
2416,Turista_79,33,EE.UU.,5,2024-08-08,29
2417,Turista_2968,23,España,9,2024-06-14,16
2418,Turista_1057,57,Argentina,16,2023-06-05,6
2419,Turista_907,30,Canadá,14,2024-10-29,28
2420,Turista_2888,65,México,8,2023-05-27,21
2421,Turista_2783,79,EE.UU.,20,2024-04-29,17
2422,Turista_2747,52,Japón,19,2024-08-21,9
2423,Turista_381,36,México,14,2023-01-20,19
2424,Turista_948,29,Alemania,7,2023-09-26,18
2425,Turista_1796,33,Canadá,5,2023-11-29,25
2426,Turista_2790,76,Brasil,18,2024-07-08,23
2427,Turista_716,60,Canadá,2,2024-02-05,5
2428,Turista_2003,27,EE.UU.,11,2023-11-02,28
2429,Turista_687,42,Japón,8,2023-01-28,6
2430,Turista_2615,37,Argentina,1,2024-04-11,12
2431,Turista_1294,48,Canadá,12,2023-09-17,11
2432,Turista_306,21,EE.UU.,2,2024-06-17,16
2433,Turista_210,61,EE.UU.,18,2023-04-11,20
2434,Turista_2708,40,México,7,2024-07-04,17
2435,Turista_2263,19,Canadá,17,2023-12-19,20
2436,Turista_22,73,EE.UU.,14,2023-10-27,9
2437,Turista_2403,39,México,7,2024-11-12,1
2438,Turista_886,68,Japón,3,2023-10-23,26
2439,Turista_1714,74,España,6,2023-12-19,3
2440,Turista_918,54,Japón,20,2023-05-10,21
2441,Turista_1749,25,Brasil,2,2023-06-05,23
2442,Turista_1743,24,México,17,2023-03-15,9
2443,Turista_192,31,México,12,2023-12-08,22
2444,Turista_1833,73,EE.UU.,12,2024-04-09,19
2445,Turista_2079,72,Alemania,17,2023-03-31,13
2446,Turista_1266,20,Alemania,10,2024-08-01,23
2447,Turista_484,67,Argentina,3,2024-03-30,14
2448,Turista_916,33,Alemania,20,2024-12-12,20
2449,Turista_2649,72,México,18,2023-11-28,19
2450,Turista_278,36,Argentina,13,2023-12-14,30
2451,Turista_989,68,Japón,12,2023-08-21,23
2452,Turista_2299,35,EE.UU.,17,2024-08-20,27
2453,Turista_1984,69,Japón,4,2023-04-12,27
2454,Turista_2393,33,Canadá,10,2024-04-25,7
2455,Turista_572,25,Brasil,11,2023-08-02,4
2456,Turista_1436,77,Brasil,6,2023-04-18,12
2457,Turista_994,50,México,6,2023-06-14,23
2458,Turista_1477,66,México,9,2024-08-25,27
2459,Turista_1658,29,Argentina,15,2024-12-04,14
2460,Turista_586,79,EE.UU.,2,2023-12-01,2
2461,Turista_1838,70,España,4,2023-03-27,1
2462,Turista_467,28,México,5,2024-02-28,28
2463,Turista_1350,22,España,17,2024-09-04,18
2464,Turista_1008,44,Japón,8,2023-12-30,20
2465,Turista_675,29,España,8,2023-03-01,8
2466,Turista_1776,34,Alemania,12,2024-04-26,3
2467,Turista_856,23,EE.UU.,8,2023-09-07,26
2468,Turista_448,50,Brasil,19,2024-07-13,6
2469,Turista_1495,22,Brasil,3,2023-04-27,22
2470,Turista_1750,74,España,18,2024-06-28,13
2471,Turista_1698,45,Brasil,19,2023-02-13,9
2472,Turista_2788,31,Japón,19,2024-05-23,9
2473,Turista_2726,22,EE.UU.,15,2023-06-14,20
2474,Turista_2429,71,Alemania,6,2024-01-03,9
2475,Turista_2738,73,EE.UU.,16,2023-10-19,15
2476,Turista_2722,76,México,8,2023-10-13,13
2477,Turista_1248,50,España,16,2023-07-23,22
2478,Turista_295,79,EE.UU.,18,2024-11-14,16
2479,Turista_589,67,Japón,20,2024-06-07,2
2480,Turista_1282,65,Brasil,16,2023-05-01,26
2481,Turista_1498,58,Canadá,11,2024-10-25,14
2482,Turista_1911,36,EE.UU.,7,2024-10-25,27
2483,Turista_2491,39,España,17,2023-07-07,6
2484,Turista_2934,22,Alemania,17,2023-01-13,2
2485,Turista_2296,76,Brasil,12,2024-08-25,8
2486,Turista_1418,19,Alemania,13,2023-07-19,4
2487,Turista_426,47,España,10,2024-08-08,21
2488,Turista_535,64,Brasil,7,2024-03-31,24
2489,Turista_1055,56,México,14,2024-03-23,14
2490,Turista_1951,21,Brasil,1,2023-03-12,11
2491,Turista_2552,50,México,17,2024-08-12,24
2492,Turista_2434,30,Alemania,4,2023-05-10,28
2493,Turista_133,37,Alemania,5,2023-02-12,14
2494,Turista_2907,71,España,20,2024-06-03,12
2495,Turista_1912,24,México,7,2023-01-13,16
2496,Turista_422,32,Alemania,10,2024-12-25,6
2497,Turista_2709,40,México,17,2024-09-14,20
2498,Turista_2080,31,Alemania,7,2024-06-18,1
2499,Turista_2248,40,Brasil,1,2023-10-29,12
2500,Turista_1369,36,EE.UU.,7,2024-06-10,7
2501,Turista_557,71,Japón,11,2024-10-03,8
2502,Turista_2084,46,Canadá,9,2024-07-26,9
2503,Turista_1563,73,Japón,12,2023-04-25,2
2504,Turista_2894,37,Brasil,3,2024-04-04,17
2505,Turista_571,46,Argentina,4,2024-05-19,20
2506,Turista_353,41,Japón,4,2023-11-04,13
2507,Turista_92,35,EE.UU.,13,2023-11-21,5
2508,Turista_2164,27,Argentina,19,2024-08-01,10
2509,Turista_2582,58,Alemania,10,2023-06-24,12
2510,Turista_1171,74,Canadá,5,2024-05-28,17
2511,Turista_1566,25,Canadá,7,2023-06-21,21
2512,Turista_1286,43,Alemania,16,2024-05-16,6
2513,Turista_2590,79,Alemania,1,2023-11-30,3
2514,Turista_1544,46,México,12,2023-10-11,28
2515,Turista_2950,27,Alemania,2,2024-04-19,15
2516,Turista_1554,34,España,7,2023-02-23,7
2517,Turista_698,19,Japón,11,2024-04-02,30
2518,Turista_2554,23,Alemania,13,2024-08-01,6
2519,Turista_349,75,España,2,2024-02-24,4
2520,Turista_1641,22,Alemania,7,2024-09-05,19
2521,Turista_2390,45,México,15,2024-09-23,5
2522,Turista_2476,79,España,11,2024-12-03,3
2523,Turista_2210,58,Japón,2,2024-02-13,26
2524,Turista_1138,22,EE.UU.,7,2023-10-31,25
2525,Turista_1884,35,España,4,2024-07-12,9
2526,Turista_2755,43,Brasil,11,2023-08-10,6
2527,Turista_2890,37,México,2,2024-06-16,13
2528,Turista_2874,58,Argentina,16,2023-06-07,27
2529,Turista_1340,66,Japón,7,2023-12-14,22
2530,Turista_2537,44,España,13,2023-06-08,28
2531,Turista_454,66,Brasil,5,2023-08-23,30
2532,Turista_914,29,Brasil,17,2024-10-23,20
2533,Turista_1200,24,Japón,12,2024-02-09,4
2534,Turista_1275,76,Japón,19,2023-09-14,2
2535,Turista_1953,20,Brasil,7,2024-11-07,26
2536,Turista_38,27,Alemania,6,2024-08-11,4
2537,Turista_975,51,Brasil,8,2024-08-19,8
2538,Turista_2823,42,Alemania,13,2024-07-11,13
2539,Turista_984,52,Argentina,5,2023-02-16,10
2540,Turista_1892,33,México,2,2023-08-01,18
2541,Turista_2052,19,Canadá,9,2024-04-23,9
2542,Turista_1419,77,Alemania,11,2024-05-01,30
2543,Turista_1285,41,Brasil,6,2024-07-24,1
2544,Turista_40,27,Brasil,7,2024-07-19,13
2545,Turista_1487,55,EE.UU.,7,2023-12-08,18
2546,Turista_1872,39,Brasil,19,2024-06-07,15
2547,Turista_170,43,México,6,2024-12-04,2
2548,Turista_1356,60,España,11,2024-05-17,11
